Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-11-26,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2018-12-02,01:00,Jundiaí - Centro,SP35,FMC,8.0,ug/m3,manual
2018-12-08,01:00,Jundiaí - Centro,SP35,FMC,5.0,ug/m3,manual
2018-12-14,01:00,Jundiaí - Centro,SP35,FMC,27.0,ug/m3,manual
2018-12-20,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2018-01-06,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2018-01-12,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2018-01-18,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2018-01-24,01:00,Jundiaí - Centro,SP35,FMC,21.0,ug/m3,manual
2018-01-30,01:00,Jundiaí - Centro,SP35,FMC,26.0,ug/m3,manual
2018-02-05,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2018-02-23,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2018-03-01,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2018-03-07,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2018-04-06,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
